cardRef,state,brandCode,holderNameRaw,balanceTxt,currencyCode,internationalFlag,expiryTxt,cvvTxt,pinTxt,maxDailyTxTxt,maxTxAmountTxt,issuingCountryCode,notesRaw,providerCode,providerFeePctTxt,providerDailyLimitTxt,providerPriorityTxt,providerState,providerCountry,txKind,txAmountTxt,txRequestRef
VC-19543,A,02,USER 19543,"2995,26",USD,Y,12/35,134,6516,34,"4362,91",PT,Legacy note 19543,STRIPE,1.29,3785,3,B,Brazil,P,"7200,60",6880f71a-8315-4edb-a95a-dd4ad8abcd98
VC-19544,A,02,USER 19544,"1040,83",USD,N,05/27,169,2707,41,"3327,14",US,Legacy note 19544,PAYPAL,2.15,19971,3,A,Brazil,T,"3738,87",b3f105fc-3d2c-4eb0-8eaf-0e78895550cf
VC-19545,B,02,USER 19545,"9477,72",EUR,N,05/27,944,9048,6,"3156,95",ES,Legacy note 19545,PAYPAL,2.85,11417,5,B,France,T,"6778,00",d362f3c5-5b11-466c-8557-40ae4ce39a3c
VC-19546,A,01,USER 19546,"5943,47",EUR,N,09/33,800,3324,5,"4317,07",US,Legacy note 19546,STRIPE,4.97,13869,1,B,USA,T,"2619,01",3ad24f41-58e2-4751-892d-fe47ce3035c3
VC-19547,B,03,USER 19547,"6809,45",USD,Y,10/25,615,5662,45,"1675,88",FR,Legacy note 19547,STRIPE,2.61,3974,1,B,USA,T,"987,89",1c53f4a0-c06e-45d2-b148-3cd4c11a2c35
VC-19548,B,03,USER 19548,"9508,21",BRL,N,04/30,799,5393,50,"3144,69",BR,Legacy note 19548,PAYPAL,1.60,2479,4,A,Brazil,T,"2962,55",bc79f972-47fb-4a1f-8ce6-800b212bc3f5
VC-19549,A,05,USER 19549,"9792,85",BRL,Y,06/33,533,8289,48,"3159,28",US,Legacy note 19549,PAYPAL,4.06,8209,4,B,Portugal,C,"4221,16",d7ab9de0-5333-4bdc-b5f6-09652fad2f0b
VC-19550,A,05,USER 19550,"2386,91",USD,N,07/34,236,1718,40,"524,73",FR,Legacy note 19550,ADYEN,4.83,14664,4,B,Portugal,C,"3148,85",d0b10550-c3c3-4036-806a-1496aadd28a7
VC-19551,B,05,USER 19551,"5420,60",EUR,Y,02/29,207,3787,10,"516,90",ES,Legacy note 19551,STRIPE,4.19,8884,2,B,France,T,"4696,93",f63b9652-063d-4da5-9709-83eaac6434f6
VC-19552,B,03,USER 19552,"6871,11",BRL,Y,04/35,380,2583,15,"555,37",FR,Legacy note 19552,PAYPAL,1.29,13609,4,A,France,C,"9622,19",bd2f5c5a-524c-49d1-9d5c-fa2b3ea0242b
VC-19553,A,05,USER 19553,"5906,65",BRL,Y,09/25,962,4084,37,"1284,33",ES,Legacy note 19553,PAYPAL,1.97,11938,3,A,USA,T,"4825,82",ac83c660-87fc-4e2e-9a33-9be75e22dfd1
VC-19554,A,05,USER 19554,"9381,34",EUR,Y,12/26,210,7919,42,"2336,34",US,Legacy note 19554,STRIPE,4.08,3200,1,B,Spain,C,"4478,15",5958cb4e-8090-4a25-902d-d857f8c863b5
VC-19555,B,05,USER 19555,"1035,18",BRL,N,03/34,895,7576,29,"3386,31",ES,Legacy note 19555,STRIPE,4.60,9115,5,A,Brazil,P,"7385,29",5e635ae8-17b0-4914-bfbe-79905c368e31
VC-19556,B,03,USER 19556,"8104,69",EUR,Y,01/27,110,3016,19,"4039,48",US,Legacy note 19556,PAYPAL,1.26,18955,2,A,Portugal,C,"8413,98",2c8cbda3-1374-4ca1-80fa-2adfd61ab370
VC-19557,B,01,USER 19557,"7970,31",BRL,N,10/35,259,6366,47,"682,37",PT,Legacy note 19557,PAYPAL,1.73,9910,4,B,France,C,"4817,96",94a78539-6d1c-4cf7-9360-caf6f46da236
VC-19558,B,05,USER 19558,"6103,10",EUR,N,04/32,620,2165,45,"771,73",FR,Legacy note 19558,ADYEN,3.54,12633,5,A,France,P,"2537,77",0c959d9a-a332-4427-b320-3fee99a34391
VC-19559,B,04,USER 19559,"7391,20",BRL,N,08/32,147,7314,44,"3402,02",FR,Legacy note 19559,SQUARE,2.71,17701,3,B,France,C,"1874,57",f83a22d2-20c8-4385-96f0-fb743dc3df47
VC-19560,B,02,USER 19560,"8740,86",USD,N,04/30,823,3762,22,"4810,01",ES,Legacy note 19560,ADYEN,1.94,10351,2,B,USA,T,"86,00",67473d62-0359-4815-8653-fb0c3fb18291
VC-19561,B,02,USER 19561,"8032,23",USD,N,07/34,652,5157,23,"4235,10",US,Legacy note 19561,PAYPAL,3.38,3585,3,A,France,P,"8744,57",ff6cfcdb-2a20-446e-bfd7-e9050e7679ba
VC-19562,A,05,USER 19562,"5529,68",BRL,Y,08/33,656,3079,36,"947,19",US,Legacy note 19562,ADYEN,1.67,2376,4,B,Spain,P,"464,18",4c545d6c-04a3-4dec-bd6f-ece91ea7260e
VC-19563,A,04,USER 19563,"3214,35",EUR,Y,11/31,852,3122,1,"3290,45",ES,Legacy note 19563,PAYPAL,3.80,5269,5,A,France,P,"8443,92",f6545f86-c5f4-45f2-b7b6-38fdee06fd91
VC-19564,B,04,USER 19564,"5493,01",USD,Y,09/31,496,4370,7,"350,60",BR,Legacy note 19564,STRIPE,4.49,16453,5,B,Spain,T,"6299,87",25dffc75-f822-4ccf-8374-e447a3966c0a
VC-19565,A,02,USER 19565,"8124,66",USD,N,03/35,175,7650,33,"1218,04",ES,Legacy note 19565,SQUARE,1.39,4689,2,B,Brazil,C,"481,71",7d9bbefa-f8ad-45e7-ac76-32a55b036c1c
VC-19566,A,05,USER 19566,"2016,43",EUR,N,11/27,848,9824,49,"396,82",ES,Legacy note 19566,PAYPAL,2.84,17378,5,A,Brazil,T,"1798,37",f1d01969-dfb5-4f5e-8d09-4692a19228e3
VC-19567,B,03,USER 19567,"3798,44",BRL,Y,09/30,705,5442,40,"3636,45",BR,Legacy note 19567,SQUARE,4.15,4730,2,B,Portugal,T,"9258,26",34a8554d-f8c2-41dc-b212-735048cbdaac
VC-19568,B,05,USER 19568,"3566,41",EUR,N,02/31,877,3761,23,"3459,40",US,Legacy note 19568,STRIPE,0.79,6319,2,B,France,T,"3043,82",97770626-a69a-4182-8b66-c2b8348ff332
VC-19569,A,04,USER 19569,"9145,77",EUR,N,04/32,370,7745,30,"2808,18",US,Legacy note 19569,STRIPE,1.50,4401,3,A,Brazil,T,"5932,36",fd41ff75-02a7-47b4-b21e-24ec3026dc6c
VC-19570,B,04,USER 19570,"3324,95",BRL,N,10/33,790,4251,19,"3483,02",FR,Legacy note 19570,SQUARE,0.96,8097,4,A,Portugal,P,"5236,61",4a0ae780-76f5-4162-870a-abb13290133e
VC-19571,A,04,USER 19571,"592,15",BRL,Y,08/35,727,3534,25,"3043,75",US,Legacy note 19571,SQUARE,3.95,1780,2,B,USA,T,"4197,17",28374df0-242e-476b-a377-dfc48b093b45
VC-19572,A,02,USER 19572,"7731,81",USD,Y,05/27,852,4796,7,"3865,51",US,Legacy note 19572,PAYPAL,3.71,12418,3,B,Brazil,P,"1248,83",3ce2103a-c6f8-4214-9514-b598af5d0c53
VC-19573,B,03,USER 19573,"356,01",BRL,Y,03/28,394,3618,50,"4407,48",ES,Legacy note 19573,STRIPE,0.83,15825,1,A,Portugal,P,"5534,34",e087ffe1-ff0c-4e1d-a12a-9059ede38447
VC-19574,A,01,USER 19574,"8266,46",EUR,N,02/31,944,3418,11,"2257,21",ES,Legacy note 19574,PAYPAL,4.58,10527,1,A,Spain,T,"3607,21",f970549a-1b42-4b90-84d5-528671a747bc
VC-19575,B,02,USER 19575,"7473,50",BRL,Y,11/34,455,6235,27,"2836,24",ES,Legacy note 19575,PAYPAL,4.03,12416,1,B,Brazil,C,"2490,27",0c074413-4273-4e96-8c49-7d892ccbcf5b
VC-19576,B,03,USER 19576,"1480,03",EUR,N,08/25,448,7674,33,"2692,92",FR,Legacy note 19576,STRIPE,2.68,18854,5,B,Brazil,P,"9989,11",fcaacf33-da42-45db-98c2-f5ee50ed1e71
VC-19577,B,05,USER 19577,"5453,95",EUR,N,07/35,710,5020,14,"287,94",PT,Legacy note 19577,ADYEN,0.96,18508,5,B,Brazil,P,"3249,15",d7f8b012-cc16-4bee-a3ff-a906bbff989b
VC-19578,A,03,USER 19578,"7434,39",USD,Y,03/31,442,3373,7,"3693,70",FR,Legacy note 19578,PAYPAL,2.66,10921,5,A,France,P,"1313,38",61ddbcd2-8fa9-4299-a25c-6647f5e4c5aa
VC-19579,B,03,USER 19579,"2119,16",USD,N,03/33,773,2442,28,"2262,66",ES,Legacy note 19579,SQUARE,1.36,5945,1,B,Spain,P,"4403,10",d5945bf6-a02f-4e3f-992e-08e208e3590c
VC-19580,B,05,USER 19580,"3989,90",EUR,N,12/27,511,8166,9,"3597,03",PT,Legacy note 19580,STRIPE,1.87,5363,5,A,Portugal,T,"8770,73",1da8f3ce-d752-4b40-8aa1-1e30dcbbd65e
VC-19581,A,04,USER 19581,"6883,67",USD,Y,02/30,283,9447,44,"4579,35",PT,Legacy note 19581,ADYEN,3.92,14089,4,A,Brazil,C,"3035,16",0c25f885-17c0-4651-9fe8-974c6df82dd8
VC-19582,A,04,USER 19582,"2974,54",USD,N,02/29,719,1508,2,"2402,55",ES,Legacy note 19582,ADYEN,1.83,2367,5,B,Brazil,P,"8025,09",3e5ee04f-f43a-4213-8dc3-441a48f8bdf0
VC-19583,B,03,USER 19583,"4342,09",BRL,N,03/34,816,1209,18,"322,22",US,Legacy note 19583,SQUARE,1.48,7960,5,B,Spain,C,"4376,45",56d77460-7e05-4cc5-b82f-f4f7a17318bf
VC-19584,B,02,USER 19584,"482,52",USD,Y,01/35,943,5653,41,"2896,11",BR,Legacy note 19584,ADYEN,1.12,7657,4,B,Spain,P,"4140,31",fbdf18de-e3ce-4ae4-b1c8-c3cd6a9dcf98
VC-19585,B,04,USER 19585,"5848,91",USD,N,12/34,813,8997,36,"2957,90",BR,Legacy note 19585,STRIPE,3.33,13805,5,A,USA,P,"9909,10",015fd507-4a6b-4486-84e7-8a069d623860
VC-19586,A,05,USER 19586,"9034,07",USD,N,02/29,257,6414,13,"866,98",FR,Legacy note 19586,PAYPAL,1.19,7613,2,B,France,T,"8307,49",4db84d3d-4da5-442d-9322-5e61d681b217
VC-19587,B,05,USER 19587,"4475,44",USD,N,12/33,465,3579,35,"3850,90",BR,Legacy note 19587,PAYPAL,1.26,11148,5,B,Portugal,C,"532,46",18a365ad-eab1-4667-ba5f-584c47a139c9
VC-19588,B,05,USER 19588,"1529,78",EUR,N,11/28,420,5744,47,"2955,32",US,Legacy note 19588,ADYEN,3.85,4466,4,B,Spain,P,"4000,22",cbbe8ca9-0eb8-4855-b147-fa763819a387
VC-19589,B,04,USER 19589,"3618,44",BRL,N,02/31,327,6754,14,"1650,18",FR,Legacy note 19589,PAYPAL,1.14,19153,4,A,Spain,C,"1048,17",eb9a8fc3-aa51-449c-8b2c-0dbc4d50a4ad
VC-19590,B,02,USER 19590,"2422,79",EUR,Y,03/34,814,3603,38,"1863,37",BR,Legacy note 19590,PAYPAL,3.68,8812,2,B,France,T,"7436,38",377dff3d-18c4-4d58-8fcc-575abf4a13ea
VC-19591,A,01,USER 19591,"3307,36",EUR,Y,08/34,107,9375,30,"636,81",ES,Legacy note 19591,SQUARE,2.84,18363,4,B,USA,P,"3055,22",d7f5f020-a9bb-43d9-86b6-c0d97ca1ffb1
VC-19592,B,01,USER 19592,"1409,89",USD,N,01/27,321,9986,35,"3962,82",ES,Legacy note 19592,ADYEN,3.55,18973,1,A,USA,C,"8265,87",d8a3f687-00ac-4a1b-9adf-0d1cbdd4a112
VC-19593,B,05,USER 19593,"6856,18",BRL,N,01/34,371,8361,19,"1911,92",BR,Legacy note 19593,SQUARE,0.65,6380,2,B,Brazil,C,"4067,36",0694ac81-f681-4566-acc0-1cc31bc06539
VC-19594,A,02,USER 19594,"9121,37",BRL,N,03/28,725,1117,38,"1722,44",ES,Legacy note 19594,STRIPE,2.26,5413,1,B,Spain,P,"4771,97",218b9fc1-4533-430b-968b-26873e3c6d5e
VC-19595,A,03,USER 19595,"708,11",EUR,Y,09/25,144,9562,33,"1835,92",PT,Legacy note 19595,STRIPE,3.35,820,3,A,Portugal,P,"588,12",7dd2addf-e47e-469e-ae04-9f016d139638
VC-19596,B,05,USER 19596,"9525,24",EUR,N,07/27,132,4177,42,"3485,80",US,Legacy note 19596,PAYPAL,3.62,17612,5,B,France,P,"2925,17",c8d23314-0ea3-4dc5-9f04-cd89ad8b21c0
VC-19597,A,05,USER 19597,"2419,43",USD,N,02/27,963,6604,47,"234,84",PT,Legacy note 19597,SQUARE,1.35,2503,1,A,France,T,"4677,07",b93569cd-f790-4a58-beb9-1d8e70ee182d
VC-19598,A,03,USER 19598,"7099,44",BRL,N,04/32,617,5962,49,"3499,18",US,Legacy note 19598,SQUARE,4.55,7381,2,B,Brazil,C,"289,76",e90bd37e-d82f-487b-a290-045e3f414b83
VC-19599,A,01,USER 19599,"758,87",EUR,Y,03/34,258,8233,33,"3070,07",US,Legacy note 19599,SQUARE,3.62,14998,3,B,Spain,T,"7675,30",fa7a4513-6210-4b34-95af-266c66c4fef6
VC-19600,A,03,USER 19600,"8082,16",USD,Y,07/32,877,7103,10,"4382,63",ES,Legacy note 19600,SQUARE,3.64,2658,1,B,Portugal,T,"6710,66",886df3eb-4e19-4f25-930c-2015db12bb22
VC-19601,B,03,USER 19601,"9537,68",EUR,Y,08/26,724,2313,47,"2849,24",BR,Legacy note 19601,STRIPE,3.75,12900,1,B,Brazil,T,"3429,03",38b6d28e-f62e-4c51-9e90-cb73195c07f7
VC-19602,B,05,USER 19602,"316,31",EUR,Y,06/31,557,9201,33,"258,56",PT,Legacy note 19602,STRIPE,3.21,11979,2,A,USA,T,"2656,25",3962761e-fe79-470d-97f4-3b67b1b72775
VC-19603,A,05,USER 19603,"3490,49",EUR,N,11/33,289,6585,12,"3565,94",PT,Legacy note 19603,STRIPE,2.21,1392,3,A,France,T,"9408,95",5aaf12d0-58b8-4bd0-8cf5-7e67634ab82b
VC-19604,A,01,USER 19604,"5066,08",EUR,Y,08/25,230,9137,40,"3151,55",ES,Legacy note 19604,STRIPE,3.49,8760,5,A,Brazil,T,"3872,43",e13d78f0-b973-4d3f-90f5-acc0945d56bc
VC-19605,A,05,USER 19605,"9307,62",USD,N,08/33,840,9448,36,"507,39",US,Legacy note 19605,ADYEN,4.59,6064,5,B,Spain,P,"6397,68",efd1b306-c56e-47e6-babb-0dc6ff023629
VC-19606,B,02,USER 19606,"4785,72",USD,N,08/35,559,7066,14,"4316,18",FR,Legacy note 19606,PAYPAL,4.94,8677,4,B,Portugal,T,"4144,85",18b85260-0e1b-41e6-a500-395c21ded6a4
VC-19607,B,04,USER 19607,"5366,22",USD,N,01/35,186,2896,46,"1929,51",ES,Legacy note 19607,STRIPE,4.36,1868,5,A,Spain,T,"4871,34",522b49bb-4658-46fc-a0e3-c7807ba0cb1e
VC-19608,A,01,USER 19608,"2241,92",EUR,N,12/32,884,8037,25,"765,90",BR,Legacy note 19608,SQUARE,3.99,10659,3,A,Spain,P,"8233,21",42fab538-6a37-437e-8bd5-13dde388f4d8
VC-19609,A,02,USER 19609,"9070,03",BRL,N,03/34,371,4330,6,"3011,62",ES,Legacy note 19609,STRIPE,4.88,11447,1,A,Brazil,P,"6786,52",5660a949-06fc-428f-9e6f-725509cc51ec
VC-19610,B,04,USER 19610,"3020,63",BRL,Y,05/29,922,5075,27,"1704,96",FR,Legacy note 19610,PAYPAL,4.43,16340,4,A,France,C,"1748,13",8edc4bba-623a-48f3-83c0-27ebbbdc6343
VC-19611,A,04,USER 19611,"3772,85",USD,Y,03/30,946,6169,7,"212,25",ES,Legacy note 19611,ADYEN,1.49,8287,5,A,Spain,C,"9229,51",646cc369-e140-4871-b746-e39901189e7c
VC-19612,A,04,USER 19612,"5827,28",USD,N,09/28,574,6531,12,"4618,44",BR,Legacy note 19612,STRIPE,3.57,9191,4,A,USA,P,"4734,40",1d37ed9e-688e-416a-9f33-92ac7858dcda
VC-19613,A,03,USER 19613,"6231,73",EUR,Y,05/25,929,7345,40,"1131,67",US,Legacy note 19613,PAYPAL,4.81,5960,4,A,Brazil,C,"4873,08",09f08ae1-03ac-4b66-aab7-baf963be7615
VC-19614,B,04,USER 19614,"9221,36",BRL,Y,04/32,304,5339,44,"4233,35",BR,Legacy note 19614,SQUARE,3.24,7476,5,A,USA,T,"5146,91",673ae715-a2bb-41ed-8ea7-30ee0955c000
VC-19615,A,05,USER 19615,"4357,37",BRL,N,10/33,841,6259,41,"4137,21",US,Legacy note 19615,STRIPE,4.02,5208,5,B,USA,T,"4553,75",6179ddec-da3e-419e-a935-e4421feb18e2
VC-19616,B,04,USER 19616,"1502,43",USD,Y,10/27,863,2590,3,"1345,03",FR,Legacy note 19616,PAYPAL,2.94,18955,1,A,Brazil,P,"5857,74",54baa229-fa9f-47d7-8731-4e783b72fea9
VC-19617,A,03,USER 19617,"5517,81",EUR,N,09/34,393,1128,15,"1764,68",FR,Legacy note 19617,SQUARE,1.10,17783,5,A,Portugal,T,"8433,71",bca6c6c6-3fb1-418e-9a5c-a6b8891aeb1c
VC-19618,A,02,USER 19618,"3121,40",BRL,Y,11/33,488,8103,30,"4826,17",FR,Legacy note 19618,ADYEN,3.88,1489,5,B,France,T,"4979,27",04f320a5-bc8c-4107-8440-8a58739f47d9
VC-19619,A,03,USER 19619,"2420,73",BRL,Y,10/28,932,4626,8,"3290,94",ES,Legacy note 19619,ADYEN,4.28,18365,2,A,USA,C,"733,46",97ba7aa0-b652-4d63-bf52-5be1a5fe4c45
VC-19620,A,01,USER 19620,"5279,93",USD,Y,09/30,968,8758,4,"2207,09",PT,Legacy note 19620,STRIPE,0.79,511,5,B,Brazil,P,"7735,97",cf3a4a96-24af-4202-8482-75b6852ae8de
VC-19621,B,05,USER 19621,"8535,27",EUR,N,01/30,417,8635,14,"2245,59",PT,Legacy note 19621,STRIPE,2.43,2443,5,B,Spain,P,"7961,50",87d28e3b-00fb-41ca-8556-eb491ea32edd
VC-19622,B,02,USER 19622,"8045,98",BRL,Y,06/33,941,3491,43,"1410,77",US,Legacy note 19622,ADYEN,0.75,8149,1,A,Brazil,T,"297,60",ec13c153-a2ff-4960-91b0-cda5d404a912
VC-19623,B,03,USER 19623,"6112,80",USD,Y,07/33,611,2055,6,"430,65",ES,Legacy note 19623,SQUARE,4.84,10759,5,B,Portugal,P,"9831,53",1f24d803-870c-40ce-a8ed-b0d1e01716e1
VC-19624,B,02,USER 19624,"64,16",USD,N,11/33,577,5050,38,"186,48",FR,Legacy note 19624,STRIPE,1.84,2940,3,A,Brazil,P,"8144,51",f4c3fa47-8d14-48e2-9521-a184da6fcfc7
VC-19625,B,04,USER 19625,"5279,72",USD,N,02/30,650,6171,5,"1035,87",FR,Legacy note 19625,PAYPAL,4.72,14634,4,A,France,C,"2422,74",f1fa4a6b-cf36-447f-b553-b64173be4974
VC-19626,A,01,USER 19626,"4601,48",EUR,Y,11/25,984,1407,20,"1667,33",BR,Legacy note 19626,ADYEN,3.14,15515,4,A,USA,C,"6111,23",aa36c72b-56af-4dda-8c4d-252da9d0e6f3
VC-19627,B,02,USER 19627,"6928,21",BRL,Y,04/29,210,1516,33,"3812,01",PT,Legacy note 19627,STRIPE,2.35,10052,4,B,USA,T,"256,02",52840069-f6c3-474d-8e69-978933dcd46e
VC-19628,B,05,USER 19628,"286,79",BRL,N,11/30,233,5605,17,"4878,91",ES,Legacy note 19628,PAYPAL,0.83,4837,1,A,Brazil,T,"6799,38",1c452c6c-f927-42b7-89bf-f85969e84e8a
VC-19629,A,05,USER 19629,"1454,56",EUR,N,06/27,920,7647,21,"1383,48",US,Legacy note 19629,SQUARE,2.83,7150,5,B,USA,T,"2985,27",04ee8df2-0791-41ee-b0f4-cced91169448
VC-19630,A,04,USER 19630,"2333,24",EUR,N,03/31,948,6816,4,"2171,08",BR,Legacy note 19630,ADYEN,4.38,3628,5,A,Spain,P,"2648,45",cc8b1ba0-2fdb-4b95-b974-e4d36fec3cf4
VC-19631,B,04,USER 19631,"1309,58",BRL,Y,06/31,729,2025,17,"4758,04",ES,Legacy note 19631,STRIPE,1.87,19659,5,B,USA,P,"4890,72",b242f52d-4e47-4a93-9fdd-0bd4f45c78bc
VC-19632,B,04,USER 19632,"1098,37",BRL,Y,03/25,177,8587,2,"3304,28",US,Legacy note 19632,ADYEN,2.33,12596,1,B,France,P,"1562,08",a953fdc3-7539-415a-b289-08fd50f11045
VC-19633,B,05,USER 19633,"4802,18",EUR,N,07/32,856,8334,11,"2195,61",US,Legacy note 19633,STRIPE,3.94,4049,2,A,Spain,C,"8748,00",e93ddc02-940b-487b-802a-90a3f746afcf
VC-19634,B,04,USER 19634,"9799,40",BRL,Y,03/27,216,9965,31,"2637,38",FR,Legacy note 19634,PAYPAL,3.94,19845,1,B,Brazil,P,"6865,40",837876ca-f2fb-495b-a0b0-8e13ca8ed014
VC-19635,A,03,USER 19635,"1426,58",BRL,Y,07/33,708,6163,14,"615,63",FR,Legacy note 19635,SQUARE,2.53,5932,4,A,Spain,P,"1883,68",c06b696e-334f-46d9-9db1-6c79683290e6
VC-19636,B,03,USER 19636,"1664,22",BRL,N,03/31,817,7814,11,"861,26",ES,Legacy note 19636,STRIPE,1.95,7406,1,B,Brazil,T,"5814,37",34e22789-f238-496b-ba2f-d32c5499e550
VC-19637,B,02,USER 19637,"4130,13",EUR,N,07/34,950,3739,12,"2110,52",BR,Legacy note 19637,PAYPAL,2.71,12769,5,A,Spain,T,"1384,57",c7aca366-cb4b-4a30-8bf0-bb817d4ce3ab
VC-19638,B,02,USER 19638,"3498,10",BRL,Y,10/34,966,2991,12,"2668,27",US,Legacy note 19638,STRIPE,0.98,5212,3,A,Brazil,C,"1617,63",ede5e6b0-340c-4991-b47e-c7ddfb8a01a4
VC-19639,A,02,USER 19639,"1115,07",USD,Y,06/32,870,1856,12,"2035,84",ES,Legacy note 19639,STRIPE,4.10,6523,2,B,Brazil,P,"270,64",0cfeb00d-d61f-441e-b79a-9d0edd6bf449
VC-19640,B,02,USER 19640,"8164,25",EUR,Y,11/29,700,5846,1,"399,75",ES,Legacy note 19640,PAYPAL,3.42,14716,5,B,Portugal,C,"3399,70",3a16633c-8265-4205-b1a5-6bc0c19b51b0
VC-19641,A,05,USER 19641,"8126,72",USD,N,08/30,626,4927,35,"2255,46",ES,Legacy note 19641,ADYEN,2.43,15373,4,B,USA,C,"2667,58",79b35043-77fd-4e4b-9841-a64a4dd01421
VC-19642,B,03,USER 19642,"1695,03",BRL,Y,04/29,587,9986,39,"1573,00",US,Legacy note 19642,ADYEN,3.51,12630,2,B,Portugal,P,"7130,50",204bc709-9065-46fd-888c-5d5c3136ba4d
VC-19643,A,01,USER 19643,"8753,90",USD,Y,08/28,596,4857,28,"4336,12",US,Legacy note 19643,STRIPE,4.78,971,5,A,France,T,"3362,44",92319518-82f0-472f-9bc5-e4a4d623e6e2
VC-19644,B,01,USER 19644,"4441,48",EUR,N,10/35,182,2761,32,"3870,28",PT,Legacy note 19644,STRIPE,3.41,4945,1,B,Brazil,T,"3470,80",41971133-7065-4e7f-83e4-b34499a3ac44
VC-19645,B,01,USER 19645,"7648,20",USD,Y,08/35,765,7994,38,"3875,80",FR,Legacy note 19645,STRIPE,0.64,3110,3,B,Spain,C,"7408,16",a7802295-8f7b-431b-bb71-cdaf07c76136
VC-19646,B,02,USER 19646,"9669,98",EUR,Y,09/35,367,4656,45,"793,80",ES,Legacy note 19646,PAYPAL,2.44,12325,4,A,Spain,C,"3210,13",bf1181b6-a80c-44c0-a04f-b341f1a7444e
VC-19647,B,04,USER 19647,"2106,48",EUR,N,12/32,263,7638,25,"2060,69",US,Legacy note 19647,PAYPAL,4.01,11816,3,B,Brazil,C,"3094,02",1ec2fd73-c500-42df-8e08-50dc423429b8
VC-19648,A,04,USER 19648,"1438,12",BRL,N,06/33,356,4089,47,"4284,92",BR,Legacy note 19648,PAYPAL,3.03,4807,1,A,France,P,"4639,64",9baad709-72db-488b-ab36-e1f5e1396486
VC-19649,B,04,USER 19649,"512,45",USD,N,06/25,436,1703,27,"2695,84",US,Legacy note 19649,SQUARE,3.73,750,3,B,USA,P,"3785,25",2c2d07e9-e77f-4d7a-99de-8e6aa2982c5e
VC-19650,A,05,USER 19650,"613,12",EUR,Y,11/25,656,7531,40,"829,18",BR,Legacy note 19650,SQUARE,4.03,3057,4,B,USA,P,"4080,03",1b9e48e1-a541-4a9f-9ee1-00e2d7a2f225
VC-19651,B,03,USER 19651,"8311,58",EUR,N,06/28,972,5365,25,"3645,31",ES,Legacy note 19651,SQUARE,1.93,13390,5,B,Portugal,T,"3274,00",3662ef74-0287-4100-9b3d-a239c743a849
VC-19652,A,04,USER 19652,"2756,27",USD,Y,04/25,123,9570,29,"2514,66",BR,Legacy note 19652,ADYEN,1.65,18692,4,A,Spain,P,"8964,14",728c9bbb-5e2c-4729-bda0-08f2a8de696c
VC-19653,A,01,USER 19653,"128,83",EUR,N,03/35,560,3886,1,"1336,62",BR,Legacy note 19653,STRIPE,4.83,7184,4,B,USA,P,"4969,40",554105fb-0809-465d-a4c4-69b80bcaa011
VC-19654,B,02,USER 19654,"5483,35",BRL,Y,04/32,714,3334,40,"4715,40",BR,Legacy note 19654,STRIPE,4.44,1573,3,A,France,P,"4992,39",5e7a59bc-1f96-45e9-a237-bcebebde0a2a
VC-19655,A,02,USER 19655,"7756,37",BRL,Y,12/25,572,9670,19,"4167,48",BR,Legacy note 19655,PAYPAL,0.78,11011,4,A,Portugal,P,"4815,48",fe214f67-3715-4d05-90eb-f7d89de4e5f3
VC-19656,A,05,USER 19656,"1346,45",USD,N,01/30,456,9065,27,"1984,15",ES,Legacy note 19656,PAYPAL,1.19,18710,1,A,USA,C,"4211,20",192289d0-5274-453f-9d26-4400e547a237
VC-19657,A,02,USER 19657,"5048,67",EUR,Y,02/35,968,3376,28,"3145,02",PT,Legacy note 19657,ADYEN,3.49,19855,2,A,Brazil,T,"9408,59",e92abcc8-0d39-4638-8c27-747ef4d07ced
VC-19658,B,02,USER 19658,"7288,55",USD,Y,02/33,771,4492,26,"4727,28",US,Legacy note 19658,PAYPAL,0.60,1986,3,A,France,T,"3013,62",41c41e42-bc49-4604-8db3-6a276bf03b40
VC-19659,A,05,USER 19659,"7013,65",BRL,N,09/35,740,8640,10,"3497,02",PT,Legacy note 19659,STRIPE,1.79,14208,2,A,France,C,"8901,90",f2073b74-a5c0-42d0-b0a5-6a2b3ed5d237
VC-19660,A,05,USER 19660,"518,01",BRL,Y,08/31,113,3894,1,"385,87",PT,Legacy note 19660,STRIPE,2.87,4133,2,A,Spain,P,"9775,15",293707fa-a3c0-4e47-aa65-de8de0e5ce01
VC-19661,A,05,USER 19661,"2682,44",EUR,N,03/26,435,9108,16,"4972,88",ES,Legacy note 19661,SQUARE,4.72,9086,1,B,USA,P,"1132,39",c0bed573-bead-41ed-a546-dc8901ae8078
VC-19662,A,04,USER 19662,"4785,02",BRL,N,01/30,206,9923,37,"3710,25",FR,Legacy note 19662,PAYPAL,0.84,1446,1,A,Brazil,T,"344,84",0029512a-5883-4504-ae13-873f52e40418
VC-19663,B,01,USER 19663,"8255,24",BRL,Y,04/28,289,1941,23,"2919,71",BR,Legacy note 19663,STRIPE,1.07,1234,5,B,Spain,C,"8606,22",36343799-29fc-4f4b-97fe-f2854ffe7758
VC-19664,A,02,USER 19664,"7060,52",EUR,N,09/28,772,5616,9,"4439,09",FR,Legacy note 19664,PAYPAL,4.84,6967,5,B,Spain,C,"8189,79",e1569228-90f2-469f-a9f1-9be6d7adb0ab
